step,t_s,target_x,target_y,target_yaw,yaw_error,yaw_correction,truth_px,truth_py,truth_pz,truth_vx,truth_vy,truth_vz,truth_qw,truth_qx,truth_qy,truth_qz,truth_roll,truth_pitch,truth_yaw,truth_wx,truth_wy,truth_wz,imu_ax,imu_ay,imu_az,imu_acc_norm,imu_gx,imu_gy,imu_gz,imu_gyro_norm,vio_px,vio_py,vio_pz,vio_vx,vio_vy,vio_vz,vio_qw,vio_qx,vio_qy,vio_qz,pos_err_x,pos_err_y,pos_err_z,pos_err_norm,vel_err_x,vel_err_y,vel_err_z,vel_err_norm,orientation_err_rad,odom_age_s,drained_callbacks
2658,26.59,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003092977423612376,-3.308399435833305e-05,-3.2530083656311035,0.017019333317875862,2.0594823360443115,0.05965916067361832,-0.025727828964591026,-0.001367916469462216,0.9989072939614078,0.006711628527325971,0.046250941534566846,-0.0001500679012996695,0.013452666282761217,0.09253482145670514,0.0003224098038420366,-0.01860736310482025,0.05921511352062225,0.0004693107621278614,0.0024764740373939276,-0.0007243475993163884,9.82955265045166,9.82955298910405,-0.01860736310482025,0.05921511352062225,0.00046931402175687253,0.06207160290040708,-27.68063992160004,4.827662599559146,1.9464559052365318,-4.473345270875021,0.92673328988675,-0.03942631242706047,0.9997490163704287,0.00404019747244641,0.021817879850951086,-0.0030921173253035685,-24.427631555968937,4.81064326624127,-0.11302643080777974,24.897073061773007,-4.5330044315486395,0.952461118851341,-0.03805839595759825,4.632144190422619,0.04953812930503512,0.09750000000000014,1
2659,26.6,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.000322409774681588,-3.3423909344731115e-05,-3.252354860305786,0.016753828153014183,2.059467315673828,0.06880109012126923,-0.027042323723435402,-0.0016025634249672294,0.9988952059454663,0.006616132654061035,0.04652498560173033,-0.00014157198582084705,0.0132622743534255,0.09308340575589208,0.00033424680214389824,-0.019652443006634712,0.05276788771152496,0.0004331609816290438,0.0025113443844020367,-0.0006503987824544311,9.830016136169434,9.830016478481642,-0.019652437418699265,0.05276787653565407,0.0004331513773649931,0.05631034283942547,-27.72533715780303,4.836924056134073,1.9460623249526228,-4.466087264320445,0.9255589408034087,-0.03929054554472429,0.9997367100918985,0.003996042343986106,0.022382555412525814,-0.0030924672056041095,-24.472982297497243,4.820170227981059,-0.11340499072120536,24.9434112392882,-4.534888354441714,0.9526012645268441,-0.03768798211975706,4.634013588718259,0.04895580197377293,0.09750000000000014,1
2660,26.61,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.00033424679729345935,-3.304963728647887e-05,-3.2516095638275146,0.01647529937326908,2.0594496726989746,0.07799302041530609,-0.02833680249750614,-0.0018368809251114726,0.9988845825850169,0.00651550960488799,0.04676666595214568,-0.00013328265368494038,0.013061521524375643,0.09356720763465211,0.0003446569582464189,-0.020688895136117935,0.046246252954006195,0.00038124178536236286,0.0024614238645881414,-0.0005990099743939936,9.83049201965332,9.83049234605714,-0.020688893273472786,0.046246252954006195,0.0003812435024883598,0.050664500034790276,-27.769960945125582,4.846173826841184,1.9456700894989065,-4.4586561783182095,0.9243962844526835,-0.039157293609237226,0.9997247795864247,0.003946284845836319,0.022917922849545743,-0.003092042860698547,-24.518351381298068,4.829698527467915,-0.11377958320006809,24.989767668319363,-4.536649198733516,0.9527330869501897,-0.03732041268412575,4.635760897688965,0.04836743367935255,0.09750000000000014,1
2661,26.62,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.00034465685909803705,-3.211666510675311e-05,-3.2507712841033936,0.01618395745754242,2.05942964553833,0.0872279480099678,-0.029610445722937584,-0.0020701324101537466,0.9988754659680812,0.006409854251294606,0.04697554219809922,-0.00012526260608306585,0.012850590307903047,0.09398534386234698,0.00035352953447623995,-0.021714188158512115,0.03964882344007492,0.0003200374194420874,0.0023612703662365675,-0.0005643376498483121,9.83096981048584,9.830970110256603,-0.021714184433221817,0.03964882716536522,0.0003200345381628722,0.045206611499808216,-27.814507435521136,4.855412187624611,1.9452789874521854,-4.450975971220818,0.9232535124933876,-0.03903329663995006,0.999713278394321,0.0038909765181614976,0.023423660986105783,-0.0030908590750978104,-24.563736151417743,4.839228230167069,-0.11415065808614466,25.036139757415764,-4.538203919230786,0.9528639582163252,-0.036963164229796314,4.637306417619956,0.047772781933479336,0.09750000000000014,1
2662,26.63,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003535294528510769,-3.081288975432723e-05,-3.2498412132263184,0.01588001288473606,2.05940842628479,0.0964989885687828,-0.03086249716579914,-0.002301639411598444,0.9988678779865066,0.0062991650420245624,0.04715155387063891,-0.0001175333607763973,0.012629474692035427,0.09433769154318357,0.0003608347019110203,-0.022725984454154968,0.03297685831785202,0.00025656531215645373,0.002226589247584343,-0.0005502399289980531,9.831456184387207,9.831456451919477,-0.02272597700357437,0.03297685086727142,0.0002565606264397502,0.040050075496112246,-27.858978495952496,4.86463905078776,1.944889305227747,-4.443223522459071,0.9221205590339454,-0.03890376476575437,0.9997022574751103,0.003830164956775244,0.023899466678225116,-0.0030889687710610645,-24.609137282726177,4.848759037903024,-0.1145191210570431,25.082528114940835,-4.539722511027854,0.9529830561997445,-0.036602125354155926,4.63881416938826,0.04717231930095096,0.09750000000000014,1
2663,26.64,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003608346016072084,-2.9347035461126117e-05,-3.2488181591033936,0.015563685446977615,2.0593836307525635,0.10579919815063477,-0.03209233656525612,-0.002530698198825121,0.9988618744343954,0.006183768681469979,0.047293812323043194,-0.0001101011023538456,0.012398828112795487,0.09462246952285025,0.00036659633199682674,-0.0237222071737051,0.026233922690153122,0.0001978798973141238,0.0020478300284594297,-0.0005790950381197035,9.831949234008789,9.83194946432725,-0.0237222071737051,0.02623392455279827,0.00019788251665886492,0.03536949346717446,-27.90337129197487,4.873854673231378,1.9445009127323063,-4.435323896022107,0.921005534672748,-0.038775266714209555,0.9996917652962901,0.0037638908352180898,0.02434504709097351,-0.0030864553627385997,-24.654553132871477,4.8582909877844,-0.11488271802025718,25.12893112614362,-4.541123094172741,0.9530978712380042,-0.036244568515384434,4.640205618001674,0.0465649449490102,0.09750000000000014,1
2664,26.650000000000002,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003665961996112366,-2.793216889609791e-05,-3.2477023601531982,0.015235203318297863,2.0593574047088623,0.11512214690446854,-0.03329920396208763,-0.0027566261123865843,0.9988574606158908,0.006063491239895892,0.04740249842746804,-0.00010290185536888217,0.01215830830131014,0.0948400375919279,0.00037094772369185823,-0.024701137095689774,0.01942608319222927,0.00015060300938785076,0.0019011328695341945,-0.0006155592272989452,9.832448959350586,9.832449162413898,-0.024701131507754326,0.019426079466938972,0.00015060165605973452,0.031425167335720094,-27.947684400198455,4.883059244254233,1.9441138024994433,-4.427286761628577,0.9199104405752367,-0.03864724993499973,0.9996818479343611,0.0036921855755649886,0.024760111931198116,-0.0030834288334732293,-24.699982040045256,4.867824040935935,-0.11524360220941898,25.175347162649462,-4.542408908533045,0.9532096445373244,-0.03589062382261315,4.641484186727099,0.04595158904666111,0.0975000000000037,1
2665,26.66,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.00037094765882197516,-2.6774949810954034e-05,-3.246492624282837,0.014894802123308182,2.05932879447937,0.12446136772632599,-0.03448246046900749,-0.0029788222163915634,0.9988546595619724,0.005938578064645978,0.047477291099764285,-9.587353485191552e-05,0.011908414034894054,0.09498975073710073,0.00037405403977902287,-0.025661416351795197,0.012561450712382793,0.00012041411537211388,0.0017735182773321867,-0.0006825749878771603,9.832948684692383,9.832948868323752,-0.025661414489150047,0.012561452575027943,0.00012041461741318926,0.02857118800572918,-27.991913638977223,4.892253323352508,1.9437277094954315,-4.419030215517927,0.9188492638094764,-0.038527413091697736,0.9996725491442752,0.0036150717423667897,0.025144367993835428,-0.003080016538100086,-24.745421014694386,4.877358521229199,-0.11560108498393862,25.221773350617816,-4.543491583244253,0.9533317242784839,-0.03554859087530617,4.642566191864192,0.04533229241152179,0.09750000000000014,1
2666,26.67,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003740539397504528,-2.6055659846190586e-05,-3.2451894283294678,0.01454272773116827,2.059298038482666,0.1338106095790863,-0.03564145416021347,-0.003196671837940812,0.9988534891362929,0.00580899955265094,0.04751794249917794,-8.891060525860852e-05,0.011649097154957723,0.09507111053747017,0.0003761447006705124,-0.026601580902934074,0.005649714730679989,0.00011169645586051047,0.0017084735445678234,-0.0007775125559419394,9.833443641662598,9.833443820816907,-0.026601580902934074,0.005649716593325138,0.00011169599747518077,0.027195144421681094,-28.036062577192133,4.901436557846276,1.94334308096981,-4.410748159571168,0.9177997122283984,-0.03839858686030357,0.9996639104420978,0.003532565381070174,0.025497512975077966,-0.0030763571847076667,-24.790873148862666,4.886893830115108,-0.115954957512856,25.268212606790943,-4.544558769150254,0.9534411663886119,-0.03520191502236276,4.643630437367533,0.044707220686342766,0.09750000000000014,1
2667,26.68,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003761446134113123,-2.591957048049405e-05,-3.243793249130249,0.014179212972521782,2.0592644214630127,0.143163800239563,-0.036775365471839905,-0.003409612225368619,0.9988539491121164,0.0056748546682807,0.04752449537221485,-8.189773969267181e-05,0.011380569391942584,0.09508420065130077,0.0003774866002300324,-0.027519965544342995,-0.0012988903326913714,0.00012718691141344607,0.0016919281333684921,-0.0008754789014346898,9.833946228027344,9.833946412545542,-0.027519965544342995,-0.0012988910311833024,0.00012718598009087145,0.027550894681411812,-28.08012815657884,4.910609423113468,1.9429597472480526,-4.402359334529854,0.9167755543362908,-0.03826836891298617,0.9996559712182321,0.0034446812769485,0.025819229025254638,-0.00307258704917673,-24.83633490744859,4.896430210140946,-0.11630467421496005,25.314661507019498,-4.545523134769417,0.9535509198081307,-0.03485875668761755,4.644594175846661,0.04407717690104143,0.09750000000000014,1
2668,26.69,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003774866201375027,-2.6464804550653546e-05,-3.242302894592285,0.013804523274302483,2.0592293739318848,0.15251491963863373,-0.03788350149989128,-0.003617019858211279,0.9988560638629427,0.005535824338645497,0.04749644991290517,-7.469130904377913e-05,0.01110220586665441,0.09502801871293026,0.0003783593505593046,-0.02841392159461975,-0.008273663930594921,0.00016784762556198984,0.0017692332621663809,-0.0009985787328332663,9.834450721740723,9.834450931581918,-0.028413929045200348,-0.00827366579324007,0.00016784407489467412,0.02959447720567789,-28.124107988778967,4.919772475879972,1.942577592113878,-4.39382147897073,0.9157902837465297,-0.03814104444518972,0.9996487687176109,0.0033514371360164837,0.02610918105690715,-0.0030688328442019797,-24.88180509418668,4.905967952605669,-0.11665178181800684,25.361118940916022,-4.5463363986093634,0.953673785246421,-0.03452402458697844,4.64541281763637,0.04344185218393131,0.09750000000000014,1
2669,26.7,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003783593275975783,-2.773698842271439e-05,-3.2407193183898926,0.013418921269476414,2.059192180633545,0.16185800731182098,-0.03896498307585716,-0.003818413009867072,0.9988598174305043,0.005392780033091099,0.04743393857847392,-6.72097299743155e-05,0.010815766244781914,0.09490282901029516,0.0003790410502934313,-0.029280854389071465,-0.015263617970049381,0.0002327928668819368,0.0019228120800107718,-0.0011195961851626635,9.834939002990723,9.834939254680227,-0.029280854389071465,-0.015263617038726807,0.00023279280867427588,0.033021214867879824,-28.168003385666843,4.928925523064044,1.942196856710828,-4.385251312535508,0.9148216171747258,-0.03800606260098475,0.999642338001198,0.0032528584732768595,0.026367015502681532,-0.0030652048435775197,-24.92728406727695,4.915506601794568,-0.11699532392271683,25.407585167205976,-4.547109319847329,0.9537866002505829,-0.034187649591117676,4.6461899273323475,0.04280244415048764,0.09750000000000014,1
2670,26.71,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.00037904102661836647,-2.972624760356009e-05,-3.2390427589416504,0.013022673316299915,2.059152603149414,0.1711871474981308,-0.040018949657678604,-0.0040132650174200535,0.9988652050623841,0.0052455276595394,0.04733690986741348,-5.932502705116801e-05,0.01052087613557324,0.09470852785713418,0.00037980081637763787,-0.030119022354483604,-0.022258196026086807,0.0003193706797901541,0.002155876951292157,-0.0012248260900378227,9.835420608520508,9.835420921064552,-0.030119022354483604,-0.022258197888731956,0.000319370737997815,0.03745243488095432,-28.2118127034092,4.93806903242235,1.9418174874821306,-4.376606541487235,0.9138828264327303,-0.037867723946608825,0.9996367117855344,0.003148982455879372,0.02659236404956433,-0.003061786137645775,-24.97276994446755,4.92504635910605,-0.1173351156672835,25.45405837716285,-4.547793688985366,0.9539017760904089,-0.03385445892918877,4.646880906628978,0.04215960780618084,0.09750000000000014,1
2671,26.72,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.00037980072390477853,-3.2369163827991335e-05,-3.2372727394104004,0.012616058811545372,2.0591113567352295,0.18049633502960205,-0.04104446619749069,-0.00420104805380106,0.9988722373695826,0.005093825135643438,0.04720491250529223,-5.0922874783910584e-05,0.010217063119976425,0.09444421180151194,0.000380873635906987,-0.03092770092189312,-0.02924768440425396,0.0004233982472214848,0.0024863220751285553,-0.001328911748714745,9.835912704467773,9.835913108487409,-0.03092770092189312,-0.02924768440425396,0.0004234010411892086,0.04256910846807329,-28.255534226115717,4.947203665361069,1.9414394197449947,-4.367858718988994,0.9129895254467477,-0.03772904988238168,0.999631920201357,0.003039859141234224,0.02678484945405792,-0.0030586288876995656,-25.018261486705317,4.934587606549524,-0.11767193699023482,25.50053743254502,-4.548355054018596,0.9540339916442384,-0.03352800182858062,4.647455075795328,0.041513209122670536,0.09750000000000014,1
2672,26.73,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003808735784069051,-3.555436212105885e-05,-3.2354094982147217,0.012199376709759235,2.0590686798095703,0.18977946043014526,-0.04204053431749344,-0.004381249658763409,0.9988808829468357,0.004938153182040598,0.047038224524809026,-4.19530014481776e-05,0.009905300231247005,0.09411043848342235,0.00038244418460432327,-0.03170701861381531,-0.03622337430715561,0.0005394500331021845,0.002867078874260187,-0.001407690579071641,9.836387634277344,9.836388152848498,-0.031707022339105606,-0.03622337058186531,0.000539449683856219,0.048143107999848736,-28.29916902111406,4.956329170551237,1.94106286284199,-4.359096312756648,0.9121142949149419,-0.037582088813877486,0.999627990362702,0.0029255515103262025,0.02694409780928865,-0.0030557527762901616,-25.06375952289934,4.944129793841478,-0.11800581696758039,25.547023040129677,-4.5488757731867935,0.9541548292324353,-0.03320083915511408,4.647987148621856,0.040864663290471594,0.09750000000000014,1
2673,26.740000000000002,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003824441084098418,-3.913014749765604e-05,-3.2334539890289307,0.011772925965487957,2.059023857116699,0.19903028011322021,-0.04300621524453163,-0.004553352482616901,0.9988911358934841,0.004778402205736107,0.046836571806617475,-3.2360300442078024e-05,0.009585375571020741,0.09370666062319756,0.0003846466749255734,-0.03245800361037254,-0.04317780211567879,0.0006612352444790304,0.0033077960833907127,-0.0014751427806913853,9.83686351776123,9.836864184516477,-0.03245800733566284,-0.04317780211567879,0.0006612400757148862,0.054021126183932795,-28.342715970856148,4.965446090477549,1.940687801417143,-4.3502904933399575,0.9112725506917803,-0.037429860811796514,0.9996249459658898,0.002806134189193774,0.02706974964998861,-0.0030531405947367483,-25.109261981827217,4.953673164512061,-0.1183360556995563,25.593513211650315,-4.549320773453178,0.9542787659363119,-0.03287650832917961,4.648445797004571,0.04021414234238411,0.0975000000000037,1
2674,26.75,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003846466280911465,-4.29158550198397e-05,-3.231405735015869,0.011337018571794033,2.058976411819458,0.208242267370224,-0.043940428644418716,-0.004716828931123018,0.9989029504409571,0.004614992878086386,0.046600396459931845,-2.2155434057081612e-05,0.009258135979190769,0.09323376579462202,0.000387541889294338,-0.03318226709961891,-0.0501047819852829,0.0007820547325536609,0.003764742985367775,-0.0015054167015478015,9.837326049804688,9.837326885375676,-0.03318226709961891,-0.0501047819852829,0.0007820561295375228,0.060101278184851684,-28.386174690547488,4.974554765661592,1.9403142912753926,-4.341451127685493,0.9104654504075075,-0.03727175290222462,0.9996228068199502,0.002681692025427217,0.027161472451423235,-0.0030507421320032863,-25.15476895553162,4.963217747089798,-0.11866212054406544,25.640008040366457,-4.549693395055717,0.9544058790519262,-0.0325549239711016,4.648834304861516,0.0395632511147504,0.09750000000000014,1
2675,26.76,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.00038754187714498233,-4.671415460530877e-05,-3.229266405105591,0.010891958139836788,2.0589280128479004,0.21740886569023132,-0.044842224568128586,-0.004871167708188295,0.9989162877156933,0.0044480781933281905,0.04632995367467766,-1.136602917749182e-05,0.008923889219440793,0.09269226788506012,0.00039113016428278063,-0.03388186916708946,-0.05699915066361427,0.0008952692151069641,0.004239657428115606,-0.0015117063885554671,9.837779998779297,9.837781028480624,-0.03388186916708946,-0.05699915066361427,0.0008952651405707002,0.06631504907862987,-28.42954391298886,4.983656224239627,1.9399422969960392,-4.332558460319693,0.9097168137896565,-0.03710999815900458,0.9996215884292639,0.0025523179295143684,0.02721897148675694,-0.0030484767582294615,-25.200277507883268,4.97276426609979,-0.11898571585186124,25.686504793784287,-4.5499673260099245,0.9545590383577851,-0.03223883045081628,4.649131635871077,0.03891308159508338,0.09750000000000014,1
2676,26.77,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003911300884019931,-5.0325881757328506e-05,-3.2270350456237793,0.01043809112161398,2.0588786602020264,0.22652335464954376,-0.04571065306663513,-0.005015884526073933,0.9989311233551461,0.004277652863208261,0.04602512877120945,-3.840185947215982e-08,0.00858262323415669,0.0920819407587411,0.0003953572861436599,-0.03455854207277298,-0.06385701894760132,0.0009947161888703704,0.004717130679637194,-0.0014946425799280405,9.838229179382324,9.838230423776833,-0.03455853834748268,-0.06385701894760132,0.000994721194729209,0.07261543163711133,-28.47282511302345,4.99274970399715,1.9395720508772485,-4.323680801862452,0.9089822893077445,-0.036938647023979705,0.9996213016183516,0.0024181125389754264,0.02724199861412396,-0.0030462426182988507,-25.24579006739967,4.982311612875536,-0.11930660932477788,25.733005638713074,-4.550204156511996,0.9546929423743796,-0.03192276249790577,4.649388727878536,0.03826385969122544,0.09750000000000014,1
2677,26.78,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0003953572742566814,-5.3562922121511994e-05,-3.2247135639190674,0.009975763037800789,2.0588278770446777,0.23557865619659424,-0.046544767916202545,-0.005150472279638052,0.9989474060482261,0.004103990615469681,0.045686289769831856,1.1730971964848582e-05,0.008234881779241822,0.09140352525494132,0.0004000996414303388,-0.03521362692117691,-0.07067590951919556,0.001075130421668291,0.0051187193021178246,-0.0014481132384389639,9.838654518127441,9.838655956246706,-0.03521362692117691,-0.07067590951919556,0.0010751249501481652,0.07896986514467265,-28.516017506198068,5.001836028184186,1.9392035547859485,-4.314797840305977,0.9082858161077932,-0.036759904623435626,0.9996219523288944,0.0022791854127860163,0.02723035601536315,-0.00304391972634971,-25.291303942279,4.991860265146385,-0.11962432225872921,25.77950802451359,-4.5503764965025715,0.9548305840239958,-0.031609432343797574,4.6495835147165305,0.03761669028560862,0.09750000000000014,1
2678,26.79,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.00040009953970279293,-5.625988503221631e-05,-3.222301483154297,0.009505299851298332,2.0587756633758545,0.24456767737865448,-0.04734368249773979,-0.005274500232189894,0.9989651137433446,0.003926944799372447,0.04531313340988256,2.3850939398092643e-05,0.00788036502214435,0.09065641853276449,0.0004052008198545033,-0.03584745153784752,-0.07745455205440521,0.0011324974475428462,0.005511305760592222,-0.001382056507281959,9.839072227478027,9.839073868108766,-0.03584745153784752,-0.07745455205440521,0.001132505713030696,0.08535531609042837,-28.55912093322758,5.010916076962822,1.9388368719947788,-4.305914301281374,0.9076482487919602,-0.036573441800751685,0.9996235414424524,0.0021356581381071936,0.027183898865369174,-0.0030413814039674317,-25.336819450073282,5.0014107771115235,-0.11993879138107566,25.82601236971548,-4.550481978660028,0.9549919312897,-0.03129894156856179,4.649717781831649,0.03697116498990325,0.09750000000000014,1
2679,26.8,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0004052008008975883,-5.828697148014068e-05,-3.2197999954223633,0.00902707502245903,2.0587222576141357,0.2534831762313843,-0.04810657724738121,-0.0053874291479587555,0.998984184679469,0.0037466868360364145,0.04490612194486025,3.619285149508633e-05,0.007519408987712617,0.08984155067269645,0.00041046596079872226,-0.03645974025130272,-0.08419233560562134,0.0011642778990790248,0.005835335236042738,-0.0013016731245443225,9.8394775390625,9.839479355494664,-0.036459725350141525,-0.08419231325387955,0.001164290471933782,0.09175517836040738,-28.602135737800353,5.019989458938993,1.938472108476269,-4.2970481396129605,0.9070316264225956,-0.036378443722948434,0.9996260646815374,0.0019876655760622825,0.027102536449475086,-0.003038505037937001,-25.38233574237799,5.010962383916534,-0.12025014913786669,25.872517694460917,-4.550531315844345,0.9551382036699768,-0.030991014574989678,4.64979404786646,0.03632831737085482,0.09750000000000014,1
2680,26.810000000000002,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0004104659166578551,-5.9556291971842046e-05,-3.2172093391418457,0.008541448041796684,2.0586676597595215,0.26231783628463745,-0.048832718282938004,-0.005488869734108448,0.9990045380565427,0.003563632240263476,0.04446606689316986,4.860804596751758e-05,0.007152838175953104,0.08896055103210068,0.0004156845230256347,-0.03704940155148506,-0.09088952094316483,0.0011696431320160627,0.00606434466317296,-0.001209063339047134,9.839871406555176,9.839873349573788,-0.03704940155148506,-0.09088952094316483,0.0011696332367137074,0.09815768545819327,-28.645061986030036,5.029056883842774,1.9381093381982857,-4.288203783669419,0.9064569508801706,-0.03617472674258358,0.9996295126119444,0.0018353525422793397,0.02698623157416456,-0.0030351773716802734,-25.42785264688819,5.020515435800977,-0.1205583215612358,25.919023897166195,-4.550521619954057,0.9552896691631086,-0.030685857008475134,4.649813650835848,0.03568979514970308,0.0975000000000037,1
2681,26.82,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.00041568446628939104,-6.003036193784534e-05,-3.214531421661377,0.008048787713050842,2.058612585067749,0.27106422185897827,-0.04952143877744675,-0.0055783758871257305,0.999026150235491,0.003377598115072888,0.04399249092058454,6.0985485150854684e-05,0.006780278973202349,0.08801246866989214,0.0004206583092147875,-0.0376153290271759,-0.09754613041877747,0.0011494654463604093,0.00622829282656312,-0.0011061374098062515,9.840238571166992,9.840240604408722,-0.0376153327524662,-0.09754613041877747,0.0011494708014652133,0.10455372829736546,-28.687900179439584,5.038119325984537,1.9377486775138713,-4.279401218131892,0.9059474819775974,-0.03596053274932087,0.9996338707438083,0.0016788682451240073,0.026834996886575053,-0.0030313042183728505,-25.473368757778207,5.030070538271486,-0.12086390755387777,25.96552971872299,-4.55046543999087,0.9554689207550442,-0.030382156862195142,4.649793506655507,0.035054513490067565,0.09750000000000014,1
2682,26.830000000000002,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0004206582236029555,-5.9723456806989605e-05,-3.2117674350738525,0.007549478206783533,2.058556318283081,0.2797151207923889,-0.050172191113233566,-0.005655588116496801,0.999048962893308,0.0031886909583428323,0.04348559109203434,7.320624388240329e-05,0.006401938769707628,0.08699770278272327,0.0004252055699534039,-0.03815639019012451,-0.10416209697723389,0.0011062943376600742,0.0063322922214865685,-0.0010125965345650911,9.840596199035645,9.840598288506207,-0.03815639019012451,-0.10416209697723389,0.0011062908452004194,0.11093636211121168,-28.730650305745502,5.047176349742014,1.937390179081035,-4.2706278639582145,0.9054611233219688,-0.03573811132717268,0.9996391196855808,0.001518361699448954,0.026648890044004794,-0.003026818694495205,-25.51888287067165,5.039626871535231,-0.121166139202046,26.012033815229596,-4.550342984750603,0.9556333144352024,-0.03008252321067588,4.649705503441068,0.034422681725652805,0.09750000000000014,1
2683,26.84,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0004252055806964983,-5.8701164971592125e-05,-3.2089171409606934,0.007043901830911636,2.0584990978240967,0.2882631719112396,-0.050784479826688766,-0.005720163229852915,0.9990728880399284,0.002997266530373809,0.042946170099243834,8.515109766678259e-05,0.0060185258394110114,0.08591786482042443,0.0004291696207691083,-0.03867185115814209,-0.11073620617389679,0.001044128555804491,0.006326649338006973,-0.0009192957077175379,9.84092903137207,9.840931107984552,-0.038671839982271194,-0.11073620617389679,0.0010441323975101113,0.1172992275245907,-28.77331294216139,5.056228741334846,1.9370339542038268,-4.261904052650761,0.9050211740876148,-0.03550575707691993,0.9996452353912134,0.0013539772886920567,0.02642800676376852,-0.00302168225357635,-25.564395801200696,5.049184839503934,-0.12146514362026983,26.05853706571109,-4.550167224562001,0.9558056539143036,-0.029785593847067013,4.649567012220992,0.03379567479335093,0.09750000000000014,1
2684,26.85,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0004291695806123663,-5.707403151087671e-05,-3.205981731414795,0.006532441359013319,2.058440923690796,0.29670122265815735,-0.05135798081755638,-0.005771801341325045,0.9990978998712884,0.0028031590573017063,0.04237356970274136,9.676118804673905e-05,0.0056297065947667965,0.08477164148676487,0.00043246047452450684,-0.03916174918413162,-0.11726599186658859,0.0009682044037617743,0.006271256133913994,-0.0008489253232255578,9.84124755859375,9.841249593362377,-0.03916175663471222,-0.117265984416008,0.000968213367741555,0.12363612627746524,-28.815888632675566,5.065276972926197,1.936680103945737,-4.253239490862757,0.9046292510316178,-0.035263115409408824,0.9996521893533822,0.0011858511414636983,0.026172475751682286,-0.003015889767172321,-25.60990690126077,5.058744531567184,-0.12176081974505881,26.105038851228127,-4.549940713520915,0.9559872318491742,-0.02949131406808378,4.649380799807574,0.033171871771458875,0.09750000000000014,1
2685,26.86,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.0004324604380336006,-5.4993758394869264e-05,-3.20296311378479,0.006015491206198931,2.0583834648132324,0.30502232909202576,-0.05189237371087074,-0.005810234230011702,0.999123874046962,0.002606927657147735,0.04176932584691856,0.0001079623764992215,0.005236602183860025,0.08356211163560466,0.00043503276300100815,-0.03962617740035057,-0.12374703586101532,0.0008845331030897796,0.006161383353173733,-0.0007992324535734951,9.841547012329102,9.841548973474715,-0.03962617740035057,-0.12374703586101532,0.0008845333359204233,0.12993977535371462,-28.85837909931271,5.0743224931229145,1.9363288483141312,-4.24468262498672,0.9043188532338,-0.03500564308803077,0.9996599488494765,0.0010141088332516583,0.02588245254833313,-0.0030094683283988493,-25.65541598552792,5.068307001916716,-0.12205461649910121,26.151539201078936,-4.549704954078746,0.9562112269446708,-0.02919540885801907,4.649194279829797,0.03255404213606626,0.09750000000000014,1
2686,26.87,-3.0,1.6011310333130524e-10,4.350018006894158e-11,0.00043503272188085817,-5.2637956405544873e-05,-3.199861764907837,0.005493443924933672,2.0583250522613525,0.3132195770740509,-0.05238744616508484,-0.005835352465510368,0.9991508078703021,0.0024081739095980392,0.04113210091290398,0.00011876461845387892,0.004838418134337291,0.08228660186154643,0.0004369123983407359,-0.040065664798021317,-0.1301744133234024,0.0007995282649062574,0.00602257065474987,-0.0007688846089877188,9.841812133789062,9.841814006540584,-0.04006567597389221,-0.1301744431257248,0.0007995173800736666,0.13620309564168695,-28.900783310134656,5.083364202941623,1.9359801067785996,-4.2361667105189715,0.9040274778090159,-0.034741356578733194,0.9996684771592036,0.0008388659951860911,0.025558114172616626,-0.003002478639504318,-25.70092154522682,5.077870759016689,-0.12234494548275299,26.198036338719476,-4.549386287593022,0.9564149239741008,-0.028906004113222826,4.648922526523065,0.03193915159493719,0.09750000000000014,1
