step,t_s,target_x,target_y,truth_px,truth_py,truth_pz,truth_vx,truth_vy,truth_vz,truth_qw,truth_qx,truth_qy,truth_qz,truth_roll,truth_pitch,truth_yaw,truth_wx,truth_wy,truth_wz,imu_ax,imu_ay,imu_az,imu_acc_norm,imu_gx,imu_gy,imu_gz,imu_gyro_norm,vio_px,vio_py,vio_pz,vio_vx,vio_vy,vio_vz,vio_qw,vio_qx,vio_qy,vio_qz,pos_err_x,pos_err_y,pos_err_z,pos_err_norm,vel_err_x,vel_err_y,vel_err_z,vel_err_norm,orientation_err_rad,odom_age_s,drained_callbacks
1817,18.18,-4.0,1.6011310333130524e-10,-4.0260844230651855,-0.1894596666097641,2.054266929626465,-0.4570082724094391,-0.041782818734645844,-0.004563290625810623,0.965267900669153,-0.04688946922264824,0.00473008725897935,0.2569764267171347,-0.08825395578383453,0.03323669827077662,0.518908372841107,0.04525738209486008,0.2292996644973755,0.019635865464806557,0.02294917404651642,-0.005671635270118713,9.85384464263916,9.853872998638886,0.04525736719369888,0.2292996644973755,0.019635871052742004,0.23454665390048557,-35.83135671375587,-37.65653277544327,-0.5714777119185013,-6.2744183026458655,-6.078824447185037,-0.44261494141046315,0.9995198767616815,-0.014423061542356435,-0.02524691894391325,-0.01070440740526683,-31.805272290690688,-37.4670731088335,-2.625744641544966,49.21637377692767,-5.817410030236426,-6.037041628450391,-0.4380516507846525,8.395237955668291,0.5486332422516077,0.09750000000000014,1
1818,18.19,-4.0,1.6011310333130524e-10,-4.0306620597839355,-0.18981969356536865,2.0542213916778564,-0.4581354558467865,-0.032515961676836014,-0.004567054100334644,0.9652481943728328,-0.04695035440541714,0.005905911692675904,0.25701499506501535,-0.08776968177100422,0.03554271436086044,0.518899917694563,0.050418585538864136,0.2303992360830307,0.01931168884038925,0.019811496138572693,-0.004427401348948479,9.853872299194336,9.85389320959444,0.050418585538864136,0.2303992360830307,0.019311677664518356,0.2366406191878354,-35.89412334954081,-37.7172887067851,-0.5759015444540969,-6.279577725084289,-6.072353936338555,-0.4421860757767936,0.9995472654093671,-0.014375402658731027,-0.024129081081471073,-0.010788858012755115,-31.863461289756877,-37.52746901321973,-2.6301229361319534,49.30018907226594,-5.821442269237503,-6.039837974661719,-0.43761902167645894,8.400020432258717,0.5489271710447473,0.09750000000000014,1
1819,18.2,-4.0,1.6011310333130524e-10,-4.035249710083008,-0.19008667767047882,2.054176092147827,-0.4591003954410553,-0.02319151535630226,-0.004574182443320751,0.9652287101362905,-0.046987769061937794,0.007091785532653746,0.2570513436361962,-0.08723500204702594,0.03785596943723827,0.5188888094845845,0.055449895560741425,0.2310561090707779,0.019009459763765335,0.012637630105018616,-0.001979995518922806,9.853923797607422,9.853932100391741,0.05544991046190262,0.2310561239719391,0.019009463489055634,0.23837572170275823,-35.95694450738863,-37.77797987266116,-0.5803212187346207,-6.2846277186941135,-6.065880584960413,-0.4417471339957008,0.9995735790245741,-0.014308009166063887,-0.023015545259183548,-0.010873162655357918,-31.92169479730562,-37.587893194990684,-2.634497310882448,49.38405501425944,-5.825527323253058,-6.042689069604111,-0.43717295155238006,8.404878343881602,0.5492184682807464,0.09750000000000014,1
1820,18.21,-4.0,1.6011310333130524e-10,-4.039845943450928,-0.19026006758213043,2.0541305541992188,-0.4599342346191406,-0.01382149662822485,-0.004583715461194515,0.9652093954977325,-0.047001717239921297,0.008284957410849766,0.25708562950912023,-0.08665132548099247,0.040171172917896215,0.51887576099714,0.06028391420841217,0.23109082877635956,0.018744925037026405,0.0026133358478546143,0.0012932159006595612,9.854022979736328,9.85402341113026,0.06028389930725098,0.23109082877635956,0.018744926899671555,0.23955895296295135,-36.01981447973404,-37.83860642824177,-0.58473639347006,-6.289335070804671,-6.05943420320623,-0.44128593714556097,0.9995988150927659,-0.014220808314310012,-0.02190696556224883,-0.010957296011362366,-31.97996853628311,-37.64834636065964,-2.6388669476692788,49.467969334119154,-5.82940083618553,-6.045612706578005,-0.43670222168436645,8.409640654468065,0.5495069694827854,0.09750000000000014,1
1821,18.22,-4.0,1.6011310333130524e-10,-4.0444488525390625,-0.19033953547477722,2.0540850162506104,-0.4606533348560333,-0.004414789378643036,-0.00459442101418972,0.9651900889094902,-0.046992554107678386,0.009482707595621535,0.2571183976030946,-0.086020703543789,0.04248330924727774,0.5188622540075859,0.06488484889268875,0.230404794216156,0.018527546897530556,-0.008684784173965454,0.004909571260213852,9.854190826416016,9.854195876518169,0.06488486379384995,0.230404794216156,0.018527541309595108,0.24008266187776744,-36.08272530321257,-37.89916903750312,-0.5891466254001076,-6.293468872784942,-6.053053064227495,-0.4407917758266868,0.9996230034980863,-0.014113257649729656,-0.02080277840443087,-0.011041342610092156,-32.03827645067351,-37.708829502028344,-2.643231641650718,49.55192886108721,-5.832815537928909,-6.048638274848852,-0.4361973548124971,8.414156535970603,0.5497934635839868,0.09750000000000014,1
1822,18.23,-4.0,1.6011310333130524e-10,-4.0490593910217285,-0.19032467901706696,2.054039239883423,-0.4612567722797394,0.00502364244312048,-0.0046052485704422,0.9651707786117997,-0.04696040865665777,0.010680052207529645,0.25714980967820394,-0.08534591531864216,0.044782836086472315,0.5188491128376211,0.06925376504659653,0.22899684309959412,0.01835869625210762,-0.019357293844223022,0.008261013776063919,9.854411125183105,9.854433599822272,0.06925375014543533,0.22899684309959412,0.01835869811475277,0.23994307211348098,-36.14567938516383,-37.95966795956133,-0.5935519932707205,-6.297307366759641,-6.046738778470816,-0.4402797704736449,0.9996461949344189,-0.013984421168373035,-0.019701386612594417,-0.011125479012819944,-32.0966199941421,-37.76934328054426,-2.6475912331541434,49.635935029269184,-5.836050594479902,-6.051762420913937,-0.4356745219032027,8.418617893071932,0.5500774313369654,0.09750000000000014,1
1823,18.240000000000002,-4.0,1.6011310333130524e-10,-4.05367374420166,-0.19021518528461456,2.0539937019348145,-0.4617263078689575,0.014492759481072426,-0.004615479148924351,0.9651513839006519,-0.046905407344352924,0.011874427461892927,0.25718026146842754,-0.08462848403064369,0.04706490374016924,0.5188374539848578,0.07342781126499176,0.22696229815483093,0.01823161542415619,-0.027712136507034302,0.010838109999895096,9.85468864440918,9.85473356846269,0.07342781126499176,0.22696229815483093,0.01823160983622074,0.2392402972914676,-36.208669398842424,-38.02010420277964,-0.5979521119637239,-6.300653740223892,-6.040518278958014,-0.4397420494054911,0.9996684464541644,-0.013833111488280344,-0.0186005082319397,-0.011209963603145558,-32.154995654640764,-37.82988901749503,-2.6519458138985383,49.71998657708801,-5.838927432354934,-6.055011038439086,-0.43512657025656676,8.42291917140782,0.5503594338185237,0.0975000000000037,1
1824,18.25,-4.0,1.6011310333130524e-10,-4.058292865753174,-0.19001081585884094,2.0539474487304688,-0.46202972531318665,0.023994937539100647,-0.004625055938959122,0.965131859190431,-0.046827653498281094,0.013062209431497832,0.2572101163022847,-0.0838704250928862,0.04932259691963915,0.5188283717894775,0.07747480273246765,0.22447851300239563,0.01813262328505516,-0.032524555921554565,0.012312784790992737,9.855001449584961,9.855062811708958,0.07747481018304825,0.22447852790355682,0.018132634460926056,0.23816328040892631,-36.27169037920848,-38.08047874871441,-0.602346732603817,-6.303501605064868,-6.034399527596296,-0.4391804069190951,0.9996898072398527,-0.013658074099986851,-0.01749763769454035,-0.011295086884837763,-32.213397513455305,-37.89046793285557,-2.6562941813342857,49.80408053873131,-5.841471879751682,-6.058394465135397,-0.434555350980136,8.427085829050178,0.5506397345392868,0.09750000000000014,1
1825,18.26,-4.0,1.6011310333130524e-10,-4.06291389465332,-0.18971118330955505,2.053900957107544,-0.4621247947216034,0.033534787595272064,-0.0046346234157681465,0.9651122075022333,-0.04672716921707327,0.014242304462190469,0.25723949026292886,-0.08307231407383707,0.051553823743415196,0.5188222714700881,0.08148060739040375,0.221774622797966,0.0180433988571167,-0.03289914131164551,0.01238718256354332,9.85531997680664,9.855382673495482,0.08148060739040375,0.221774622797966,0.018043404445052147,0.2369570364894382,-36.33473090719362,-38.140793406289816,-0.6067353656056507,-6.3056536683369,-6.028410759016659,-0.4385891900118765,0.9997103067384241,-0.01345818342546075,-0.01639053680413857,-0.011381133648498779,-32.271817012540296,-37.95108222298026,-2.6606363227131946,49.888213045047365,-5.843528873615297,-6.061945546611931,-0.43395456659610837,8.431033748760202,0.5509186502229672,0.09750000000000014,1
1826,18.27,-4.0,1.6011310333130524e-10,-4.067534446716309,-0.18931590020656586,2.053854465484619,-0.461965948343277,0.04311782494187355,-0.004645367152988911,0.9650924047504075,-0.046603685496238,0.015414916678136471,0.25726858948392745,-0.08223349418985296,0.05375885711654319,0.5188196732859641,0.08553554117679596,0.2190941721200943,0.017943907529115677,-0.028852000832557678,0.011109843850135803,9.855634689331055,9.855683182617431,0.08553555607795715,0.2190941721200943,0.01794390380382538,0.23588253706935533,-36.397797287780804,-38.20104785694481,-0.6111182631603449,-6.30758898309076,-6.022486719516756,-0.43798928206551846,0.9997299474788056,-0.013232617055874142,-0.015277680631906064,-0.011468323085208024,-32.330262841064496,-38.011731956738245,-2.664972728644964,49.972389790439806,-5.845623034747483,-6.06560454445863,-0.43334391491252955,8.435084712243219,0.5511968534905323,0.09750000000000014,1
1827,18.28,-4.0,1.6011310333130524e-10,-4.072150230407715,-0.18882453441619873,2.0538082122802734,-0.46151214838027954,0.05274878814816475,-0.004658929072320461,0.965072666340275,-0.04645697193542906,0.01658045373532635,0.25729669060326754,-0.08135333137985236,0.05593830379619614,0.518819161463255,0.08971935510635376,0.21665838360786438,0.017815951257944107,-0.021039873361587524,0.008697673678398132,9.85591983795166,9.855946133067468,0.08971935510635376,0.21665838360786438,0.017815960571169853,0.23517616018496856,-36.46088111790755,-38.261243477445056,-0.6154950919582807,-6.309149137558017,-6.016643451889505,-0.4373757449740017,0.9997487028156705,-0.012980982000750657,-0.014158591516842386,-0.011556799338030676,-32.38873088749983,-38.07241894302886,-2.669303304238554,50.05660948172986,-5.8476369891777376,-6.069392240037669,-0.43271681590168126,8.43917201882941,0.5514731541508029,0.09750000000000014,1
1828,18.29,-4.0,1.6011310333130524e-10,-4.0767598152160645,-0.1882365345954895,2.0537617206573486,-0.4607318639755249,0.06243017688393593,-0.004677079617977142,0.9650529627854516,-0.046286518773481916,0.017741893591471304,0.2573238473415216,-0.08042929957204642,0.058097661828636515,0.5188208087805429,0.09408798813819885,0.2146296501159668,0.017646020278334618,-0.010674089193344116,0.0055509284138679504,9.856165885925293,9.85617322899024,0.09408797323703766,0.2146296501159668,0.017646025866270065,0.23501024583117416,-36.52397483933095,-38.32138183808495,-0.6198656154260545,-6.310235052307843,-6.010900913606067,-0.4367472187615174,0.9997665205921649,-0.012703374036053662,-0.013034006363210057,-0.01164659904265623,-32.44721502411488,-38.133145303489464,-2.673627336083403,50.14086972411268,-5.849503188332318,-6.073331090490003,-0.43207013914354025,8.443264930710274,0.5517484106266999,0.09750000000000014,1
1829,18.3,-4.0,1.6011310333130524e-10,-4.081360340118408,-0.18755145370960236,2.0537142753601074,-0.45960983633995056,0.07216127961874008,-0.004701332189142704,0.9650333772419294,-0.04609233171872959,0.018899688288872816,0.25734972226204195,-0.07946118316301386,0.060237780663683585,0.5188240065344311,0.09866387397050858,0.21308618783950806,0.017427626997232437,0.0005491673946380615,0.0022015273571014404,9.856369972229004,9.856370233395513,0.09866387397050858,0.21308618783950806,0.017427628859877586,0.2354655085623373,-36.58708229705097,-38.381462208837654,-0.6242299290055846,-6.311238591126534,-6.005177277857972,-0.4361151347197977,0.9997833314484363,-0.012400357502138977,-0.011905843297303416,-0.011737639757010277,-32.50572195693256,-38.19391075512805,-2.677944204365692,50.22517460272079,-5.851628754786583,-6.077338557476712,-0.431413802530655,8.447586690591121,0.5520221517218296,0.09750000000000014,1
1830,18.31,-4.0,1.6011310333130524e-10,-4.085948467254639,-0.1867687702178955,2.053666353225708,-0.458147257566452,0.08193736523389816,-0.004732704255729914,0.9650138667310321,-0.04587379405404949,0.020057793188372166,0.2573742740996486,-0.07844575806742235,0.06236598707460479,0.5188286236635117,0.10343312472105026,0.2120121568441391,0.01716231182217598,0.010963857173919678,-0.000859387218952179,9.856531143188477,9.856537278443929,0.10343312472105026,0.2120121568441391,0.017162326723337173,0.23652084770231724,-36.65019877912007,-38.44148557099887,-0.6285878861662937,-6.312042938522055,-5.999498880624555,-0.4354759511266295,0.9997990593505237,-0.012072874681648063,-0.010776987575250509,-0.01182975728965771,-32.56425031186543,-38.254716800780976,-2.6822542393920017,50.30952438342583,-5.853895680955603,-6.081436245858453,-0.4307432468708996,8.452070823217024,0.5522951243004511,0.09750000000000014,1
1831,18.32,-4.0,1.6011310333130524e-10,-4.090519428253174,-0.1858881711959839,2.053618907928467,-0.4563620686531067,0.09175004810094833,-0.004771403502672911,0.9649946126629506,-0.04563072430119298,0.02121785718097613,0.25739665317924776,-0.07738187324334976,0.0644853100244361,0.5188329753046504,0.10834632068872452,0.21129953861236572,0.016859449446201324,0.018868044018745422,-0.0030809715390205383,9.856678009033203,9.856696549515434,0.10834630578756332,0.21129953861236572,0.01685946434736252,0.23805599873494218,-36.71331815689575,-38.50145352937505,-0.6329393196368889,-6.312507433666825,-5.993911259662099,-0.4348257964856969,0.9998136330227351,-0.01172209662773496,-0.00965091971847612,-0.011922727083908787,-32.62279872864258,-38.315565358179065,-2.6865582275653557,50.39391968002206,-5.8561453650137185,-6.085661307763047,-0.430054392983024,8.45663401536923,0.5525659668313521,0.09750000000000014,1
1832,18.330000000000002,-4.0,1.6011310333130524e-10,-4.0950703620910645,-0.18490925431251526,2.0535707473754883,-0.45428675413131714,0.1015876904129982,-0.004816934000700712,0.9649757052539657,-0.045363086763799104,0.02238099627678228,0.2574163352130748,-0.07626891615029667,0.06659785346968547,0.5188360804295814,0.1133275106549263,0.21076560020446777,0.0165345910936594,0.023045986890792847,-0.004095166921615601,9.856788635253906,9.856816427628875,0.1133275106549263,0.21076560020446777,0.016534581780433655,0.23987216448651524,-36.776445608674116,-38.56136470886279,-0.6372843071934726,-6.3129679156544904,-5.988329754036554,-0.43417117175366826,0.9998269956543601,-0.011349237234476086,-0.008531248905983183,-0.012016295896660211,-32.68137524658305,-38.376455454550275,-2.690855054568961,50.47836489217685,-5.858681161523173,-6.0899174444495525,-0.42935423775296755,8.461417404553089,0.5528338646565298,0.09750000000000014,1
1833,18.34,-4.0,1.6011310333130524e-10,-4.0995988845825195,-0.18383191525936127,2.0535221099853516,-0.451961487531662,0.11143650859594345,-0.0048679267056286335,0.9649569615863811,-0.04507063806214414,0.023548229211991584,0.2574338376585915,-0.07510585094108631,0.06870551076611095,0.5188391432973529,0.11828601360321045,0.210182324051857,0.01620703749358654,0.022922471165657043,-0.0037572160363197327,9.856908798217773,9.856936167630368,0.11828599870204926,0.210182324051857,0.016207043081521988,0.24172475065294272,-36.839576707055905,-38.621220405589,-0.6416226998784387,-6.313233667349117,-5.982816393034546,-0.43350667756290256,0.9998391106697712,-0.010955365664271518,-0.00742122969601566,-0.012110247232913568,-32.739977822473385,-38.43738849032964,-2.6951448098637902,50.562859762069536,-5.861272179817455,-6.094252901630489,-0.42863875085727393,8.466295599237615,0.5531000918677279,0.09750000000000014,1
1834,18.35,-4.0,1.6011310333130524e-10,-4.1041035652160645,-0.18265609443187714,2.0534729957580566,-0.4494289457798004,0.12128221243619919,-0.004922456573694944,0.9649384090399997,-0.04475354435092836,0.024718372327089927,0.2574490029052026,-0.07389360219197481,0.07080607402144881,0.5188420436481982,0.12312982976436615,0.20931194722652435,0.015896566212177277,0.0184909850358963,-0.002100139856338501,9.857044219970703,9.85706178744827,0.12312984466552734,0.20931194722652435,0.015896566212177277,0.24336218012759162,-36.902709290473204,-38.68102141126466,-0.6459543911698424,-6.313260443350858,-5.977393684836138,-0.43283078412887566,0.9998499635661368,-0.010541239931963058,-0.0063233345173479005,-0.012204427806068138,-32.79860572525714,-38.49836531683278,-2.699427386927899,50.647404452809624,-5.8638314975710575,-6.098675897272337,-0.4279083275551807,8.471214379808131,0.553364174410675,0.09750000000000014,1
1835,18.36,-4.0,1.6011310333130524e-10,-4.108581066131592,-0.18138189613819122,2.053424119949341,-0.44672706723213196,0.131111279129982,-0.004978294018656015,0.9649199742706533,-0.04441215149743271,0.025888750322891528,0.2574621849119009,-0.07263416533286562,0.07289458225071181,0.5188457539539114,0.12778028845787048,0.2079443335533142,0.01562030054628849,0.010499417781829834,0.000643610954284668,9.85722827911377,9.857233891846587,0.12778028845787048,0.2079443335533142,0.015620289370417595,0.2445662311426583,-36.965833895961,-38.74077109091334,-0.6502791256036198,-6.312769804157977,-5.972166249323017,-0.4321379342885499,0.9998595590268943,-0.010107196446640536,-0.005238960058398895,-0.01229878449441415,-32.857252829829406,-38.55938919477515,-2.7037032455529606,50.73199749504733,-5.866042736925845,-6.103277528452999,-0.4271596402698939,8.47602025357628,0.5536264487302407,0.09750000000000014,1
1836,18.37,-4.0,1.6011310333130524e-10,-4.113030433654785,-0.18000949919223785,2.0533740520477295,-0.44388291239738464,0.14091254770755768,-0.005033362656831741,0.964901621057134,-0.04404667741835997,0.02705657095449353,0.2574736760484505,-0.07132934879857333,0.0749657748116335,0.5188511038030853,0.1321835070848465,0.20592963695526123,0.015389827080070972,0.00026501715183258057,0.004046007990837097,9.857447624206543,9.857448458114806,0.1321835070848465,0.20592963695526123,0.015389839187264442,0.24518634152820423,-37.028958609677275,-38.80046689022724,-0.6545970018066027,-6.31214018299777,-5.96700718018121,-0.43143644072381415,0.9998679150035004,-0.009653107104616044,-0.004168299167912078,-0.012393359182503312,-32.91592817602249,-38.620457391035,-2.7079710538543322,50.81664258892292,-5.8682572706003855,-6.107919727888768,-0.4264030780669824,8.4808576442051,0.553887096273935,0.09750000000000014,1
1837,18.38,-4.0,1.6011310333130524e-10,-4.11745023727417,-0.17853930592536926,2.053323268890381,-0.440908819437027,0.15067793428897858,-0.005086020100861788,0.9648833625939421,-0.043657488012657474,0.028218302159398495,0.2574836844405345,-0.06998162946288142,0.07701302716881467,0.51885873296702,0.13631866872310638,0.2032027542591095,0.015209484845399857,-0.01055958867073059,0.007569700479507446,9.857739448547363,9.857748010612013,0.1363186538219452,0.2032027542591095,0.015209484845399857,0.2451641555113182,-37.09207497048388,-38.86011194795507,-0.6589077991326775,-6.311095079002752,-5.96201993699801,-0.4307222458797561,0.9998750542433481,-0.009178415739981105,-0.003110413793631063,-0.012488311030644158,-32.97462473320971,-38.6815726420297,-2.7122310680230584,50.90133726851364,-5.870186259565725,-6.112697871286988,-0.4256362257788943,8.48559533470257,0.5541460668900319,0.09750000000000014,1
1838,18.39,-4.0,1.6011310333130524e-10,-4.121840000152588,-0.1769716739654541,2.053272008895874,-0.43780016899108887,0.16040311753749847,-0.005135548301041126,0.9648652164480138,-0.04324531967038426,0.02936887022743151,0.25749257441118195,-0.06859497506148579,0.07902693159728602,0.5188695870277574,0.14020109176635742,0.1997930407524109,0.0150755038484931,-0.020318076014518738,0.010682210326194763,9.85806655883789,9.858093284824825,0.14020110666751862,0.1997930407524109,0.015075502917170525,0.24454218497448874,-37.15517459581073,-38.91970980305285,-0.6632113405565043,-6.309434313458044,-5.95729434820167,-0.42999435467639974,0.9998809962599593,-0.008682243688881795,-0.0020634787522356797,-0.01258387929682993,-33.03333459565814,-38.74273812908739,-2.7164833494523783,50.98607882584813,-5.871634144466955,-6.117697465739169,-0.4248588063753586,8.490159881541473,0.5544033838107075,0.09750000000000014,1
1839,18.400000000000002,-4.0,1.6011310333130524e-10,-4.126197814941406,-0.1753070205450058,2.053220748901367,-0.4345366656780243,0.1700873076915741,-0.005182209890335798,0.9648470922089275,-0.04281019174262014,0.030506244044850098,0.25750096157725977,-0.06717038891056269,0.08100360908149104,0.5188850421438692,0.1438789665699005,0.19581882655620575,0.01497683860361576,-0.027452006936073303,0.01293027400970459,9.85844612121582,9.858492822413883,0.1438789665699005,0.19581882655620575,0.01497684232890606,0.24345528472640895,-37.21825925520243,-38.979259712707254,-0.667507609272175,-6.307457994811645,-5.952705195444667,-0.4292589553921031,0.9998857507239665,-0.008163549451360302,-0.0010251701766273151,-0.012680338545731888,-33.09206144026103,-38.80395269216225,-2.720728358173542,51.07086877761672,-5.872921329133621,-6.122792503136241,-0.4240767455017673,8.494682693351725,0.5546600920380654,0.0975000000000037,1
1840,18.41,-4.0,1.6011310333130524e-10,-4.130520820617676,-0.1735457479953766,2.053168535232544,-0.4310852885246277,0.1797325611114502,-0.005227440502494574,0.9648290861197906,-0.042352114931716874,0.0316280963476489,0.25750882792534335,-0.06570905940616908,0.08293855518673054,0.5189051457938526,0.14742587506771088,0.1914694905281067,0.014896869659423828,-0.03081648051738739,0.013959571719169617,9.858839988708496,9.858898034165472,0.14742588996887207,0.1914694756269455,0.014896873384714127,0.24210921082563475,-37.28132180274467,-39.03876478102741,-0.6717964852627083,-6.305013773438665,-5.948326006361587,-0.4285160048068857,0.9998893132933915,-0.00762131535521819,6.875661222843262e-06,-0.012777975843286559,-33.150800982126995,-38.865219033032034,-2.7249650204952522,51.155706334729366,-5.873928484914037,-6.128058567473037,-0.4232885643043911,8.499135889073376,0.5549158648231663,0.09750000000000014,1
1841,18.42,-4.0,1.6011310333130524e-10,-4.134807586669922,-0.1716882884502411,2.0531160831451416,-0.42740580439567566,0.18934272229671478,-0.0052735167555511,0.9648112183396709,-0.04187162274621144,0.03273233441120442,0.25751635765230924,-0.0642130536635023,0.08482799991820901,0.5189302928312476,0.15092770755290985,0.18697313964366913,0.014816226437687874,-0.029938235878944397,0.013621285557746887,9.859230041503906,9.859284905543653,0.15092772245407104,0.18697313964366913,0.014816214330494404,0.2407439564360261,-37.344353866208436,-39.098229035469316,-0.67607789267164,-6.30197779284703,-5.944232226098266,-0.4277671432951623,0.9998916652586943,-0.007054732583621014,0.0010345996112369315,-0.012877037625681754,-33.209546279538515,-38.926540747019075,-2.7291939758167816,51.24058975441034,-5.874571988451354,-6.133574948394981,-0.4224936265396112,8.50351918675688,0.5551709349778926,0.09750000000000014,1
1842,18.43,-4.0,1.6011310333130524e-10,-4.139057159423828,-0.1697349101305008,2.053063154220581,-0.4234570562839508,0.1989220529794693,-0.005323248915374279,0.96479348447231,-0.04136827762990862,0.03381973275484559,0.2575236369774709,-0.06268110158476639,0.08667321189486238,0.5189606640091695,0.15447071194648743,0.18256328999996185,0.014715933240950108,-0.0248996764421463,0.012016445398330688,9.859617233276367,9.85965599681689,0.15447071194648743,0.18256328999996185,0.014715921133756638,0.23959781726818757,-37.40735744950122,-39.15765139811656,-0.6803518027510194,-6.298709681752744,-5.9402561699597785,-0.42701496428099267,0.9998927766869404,-0.006463348805277362,0.002059127437596974,-0.012977682601199851,-33.26830029007739,-38.98791648798606,-2.7334149569716004,51.325519905714884,-5.875252625468793,-6.139178222939248,-0.4216917153656184,8.507991923415151,0.5554256859387126,0.09750000000000014,1
1843,18.44,-4.0,1.6011310333130524e-10,-4.1432647705078125,-0.16768591105937958,2.053009033203125,-0.41920313239097595,0.20847366750240326,-0.005379516165703535,0.9647759994115832,-0.040842027314212444,0.03489128944694454,0.25753018791003,-0.061112618161108544,0.08847605399720138,0.5189952418992114,0.15812550485134125,0.17844076454639435,0.014580512419342995,-0.016525760293006897,0.009347334504127502,9.859975814819336,9.859994094432198,0.15812550485134125,0.17844076454639435,0.014580504037439823,0.23886685168599492,-37.4703267072687,-39.2170349200156,-0.6846181779791718,-6.2951182479600005,-5.936462804317527,-0.4262602537236722,0.999892611893736,-0.005847164431678324,0.0030805012857892593,-0.013079979367715164,-33.327061936760884,-39.04934900895622,-2.737627211182297,51.41049813129,-5.875915115569025,-6.14493647181993,-0.4208807375579687,8.512565023735364,0.5556794676019579,0.09750000000000014,1
1844,18.45,-4.0,1.6011310333130524e-10,-4.147427082061768,-0.1655416041612625,2.0529541969299316,-0.4146195352077484,0.21799859404563904,-0.005444749258458614,0.9647588203108614,-0.040292498013707476,0.03594939436508211,0.25753557867019916,-0.0595056836305197,0.09024092267228079,0.5190331162847263,0.16193589568138123,0.17474274337291718,0.0144005436450243,-0.006073504686355591,0.006106853485107422,9.860301971435547,9.86030573303964,0.16193589568138123,0.17474274337291718,0.014400549232959747,0.23867475042374145,-37.533258735201905,-39.27638135420402,-0.6888769955690148,-6.291268937518858,-5.932837551734204,-0.42550344173992927,0.9998911369110762,-0.005206654910099342,0.0040975879093189576,-0.01318388579471027,-33.38583165314014,-39.11083975004276,-2.7418311924989465,51.49552581937093,-5.876649402311109,-6.150836145779843,-0.42005869248147065,8.517290813107453,0.5559319149435056,0.09750000000000014,1
1845,18.46,-4.0,1.6011310333130524e-10,-4.151543617248535,-0.1633022576570511,2.052899122238159,-0.4096969664096832,0.22749419510364532,-0.005520437844097614,0.9647419086121725,-0.03972012771254519,0.036995394612419595,0.25753970955818245,-0.0578604567012854,0.09197063781328267,0.5190740354044129,0.1659124493598938,0.1715233474969864,0.014174249954521656,0.004795819520950317,0.002759784460067749,9.860607147216797,9.860608699671543,0.1659124493598938,0.17152336239814758,0.014174248091876507,0.23905671714038002,-37.596145140822415,-39.33569594587535,-0.6931282978420219,-6.2870185968820405,-5.929490335285093,-0.424746603221859,0.9998883265834715,-0.004542722910502746,0.005108168236912721,-0.013289268148658988,-33.44460152357388,-39.1723936882183,-2.746027420080181,51.580601634017775,-5.877321630472357,-6.156984530388739,-0.41922616537776136,8.522154576936623,0.5561832762907768,0.09750000000000014,1
1846,18.47,-4.0,1.6011310333130524e-10,-4.155609130859375,-0.16096818447113037,2.0528440475463867,-0.4044431746006012,0.23695486783981323,-0.005606961902230978,0.9647253013051013,-0.03912424610815311,0.038032467845946785,0.2575420699182895,-0.05617405063187551,0.09367096866286236,0.5191169775509358,0.1700306385755539,0.16874650120735168,0.013907724991440773,0.014387845993041992,-8.900463581085205e-05,9.860878944396973,9.860889441327577,0.1700306385755539,0.16874650120735168,0.013907726854085922,0.23995671399313095,-37.65899435911406,-39.394974190668535,-0.6973719530397173,-6.28281348475416,-5.92617117575347,-0.4239844913092466,0.99988417031853,-0.0038565828700157633,0.006109199709994944,-0.013395909595657554,-33.503385228254686,-39.234006006197404,-2.750216000586104,51.66573078063494,-5.878370310153559,-6.163126043593283,-0.4183775294070156,8.527273883816877,0.5564330642138635,0.09750000000000014,1
1847,18.48,-4.0,1.6011310333130524e-10,-4.1596198081970215,-0.1585398018360138,2.0527873039245605,-0.39888086915016174,0.24637147784233093,-0.005703370086848736,0.9647090211712841,-0.038505244108787064,0.03906202598390654,0.25754224657888325,-0.05444653251638368,0.09534482370823986,0.5191610795123328,0.1742333024740219,0.16629108786582947,0.013614014722406864,0.021291449666023254,-0.002057984471321106,9.861143112182617,9.861166312362633,0.1742333024740219,0.16629108786582947,0.013614019379019737,0.2412370434204858,-37.721800846247554,-39.45421999699669,-0.7016079679093425,-6.2784727907603815,-5.923003214092163,-0.42321845900553534,0.9998786742038747,-0.003149602839804593,0.007097205827023902,-0.013503575219263306,-33.56218103805053,-39.29568019516068,-2.754395271833903,51.750914690899165,-5.87959192161022,-6.169374691934494,-0.4175150889186866,8.532590702923748,0.5566808799512123,0.09750000000000014,1
